datetime_utc,datetime,metered,xgboost_pred,lightgbm_pred,xgboost_residual_pred,lightgbm_residual_pred,transformer_pred,lstm_pred,moe_transformer_pred,mstnn_pred,transformer_residual_pred,lstm_residual_pred,moe_transformer_residual_pred,mstnn_residual_pred,moe_mstnn_pred,moe_mstnn_residual_pred,moe_lstm_pred,moe_lstm_residual_pred
2026-08-17 02:00:00+00:00,2026-08-16 22:00:00,3827.739,3673.0,3747.9,3747.1,3845.4,3708.9,3694.3,3803.1,3812.5,3704.8,3751.9,3857.7,3835.5,3882.5,3834.7,3729.2,3857.4
2026-08-17 03:00:00+00:00,2026-08-16 23:00:00,3597.741,3391.8,3467.3,3459.5,3555.1,3458.0,3456.1,3544.0,3515.8,3430.2,3487.5,3557.0,3575.2,3591.0,3541.9,3499.7,3566.4
2026-08-17 04:00:00+00:00,2026-08-17 00:00:00,3379.31,3520.5,3501.6,3510.4,3537.1,3487.7,3530.0,3345.7,3475.0,3435.9,3437.0,3447.0,3505.9,3473.3,3531.6,3382.5,3430.6
2026-08-17 05:00:00+00:00,2026-08-17 01:00:00,3237.092,3304.8,3315.2,3280.9,3293.5,3248.5,3299.5,3189.4,3303.1,3212.4,3214.3,3157.6,3298.6,3253.7,3198.3,3211.8,3162.6
2026-08-17 06:00:00+00:00,2026-08-17 02:00:00,3135.025,3155.5,3176.8,3154.0,3147.7,3133.3,3171.7,3090.5,3117.5,3114.7,3065.1,3023.0,3132.0,3110.7,3030.0,3089.2,3026.2
2026-08-17 07:00:00+00:00,2026-08-17 03:00:00,3130.394,3115.8,3118.2,3063.0,3079.4,3033.1,3061.5,3033.3,3058.2,2993.0,2975.8,2949.6,3064.5,3040.1,2977.7,3028.2,2972.2
2026-08-17 08:00:00+00:00,2026-08-17 04:00:00,3179.443,3179.1,3159.2,3116.9,3095.4,3048.9,3065.0,3031.7,3070.7,2956.2,2978.1,2953.8,3039.6,3025.0,2997.5,3058.9,2980.6
2026-08-17 09:00:00+00:00,2026-08-17 05:00:00,3325.658,3320.7,3317.1,3258.9,3241.6,3073.8,3167.9,3124.9,3143.6,3060.1,3072.9,3052.2,3165.2,3166.0,3094.5,3089.1,3086.2
2026-08-17 10:00:00+00:00,2026-08-17 06:00:00,3510.975,3531.0,3523.9,3453.8,3417.4,3222.3,3332.6,3273.1,3278.0,3176.5,3209.1,3148.2,3310.3,3337.7,3204.0,3251.3,3249.0
2026-08-17 11:00:00+00:00,2026-08-17 07:00:00,3697.656,3760.0,3740.5,3617.4,3589.0,3412.9,3581.0,3546.3,3477.2,3315.3,3367.1,3354.0,3435.9,3464.4,3396.9,3433.5,3382.8
2026-08-17 12:00:00+00:00,2026-08-17 08:00:00,3925.181,3934.7,3905.3,3767.6,3725.4,3636.9,3831.7,3800.7,3696.9,3519.7,3558.7,3573.3,3639.3,3714.3,3626.0,3683.3,3538.4
2026-08-17 13:00:00+00:00,2026-08-17 09:00:00,4162.069,4177.2,4120.4,3921.5,3922.8,3905.6,4060.0,4052.5,3967.4,3747.0,3772.0,3826.6,3847.2,3980.6,3770.0,3941.7,3761.1
2026-08-17 14:00:00+00:00,2026-08-17 10:00:00,4413.147,4440.0,4444.5,4072.0,4056.1,4199.0,4337.3,4348.2,4238.6,4004.4,4004.4,4073.3,4116.2,4197.2,4078.4,4272.4,4068.9
2026-08-17 15:00:00+00:00,2026-08-17 11:00:00,4735.415,4753.6,4711.0,4346.4,4282.9,4475.1,4632.1,4694.8,4499.9,4253.9,4270.2,4310.4,4357.1,4487.9,4337.9,4563.4,4309.7
2026-08-17 16:00:00+00:00,2026-08-17 12:00:00,4916.004,4983.1,4883.8,4585.1,4515.6,4636.6,4882.9,4996.7,4786.0,4469.5,4528.0,4687.1,4597.3,4734.9,4712.7,4931.9,4751.6
2026-08-17 17:00:00+00:00,2026-08-17 13:00:00,5157.191,5114.5,5101.3,4837.9,4749.6,4926.1,5081.5,5168.6,4962.1,4710.1,4749.2,4929.6,4830.7,4921.3,4894.7,5146.5,4879.8
2026-08-17 18:00:00+00:00,2026-08-17 14:00:00,5404.869,5250.2,5207.2,5029.1,4973.8,5115.4,5263.4,5364.9,5102.9,4967.1,4983.4,5147.9,5041.9,5105.3,5165.2,5333.9,5114.6
2026-08-17 19:00:00+00:00,2026-08-17 15:00:00,5661.438,5438.8,5350.2,5236.8,5228.0,5212.6,5368.4,5444.9,5271.3,5124.2,5200.7,5335.5,5285.4,5210.0,5309.1,5480.5,5318.7
2026-08-17 20:00:00+00:00,2026-08-17 16:00:00,5740.689,5563.9,5449.0,5436.2,5404.1,5354.0,5479.7,5549.8,5369.4,5345.9,5347.6,5474.2,5456.8,5349.4,5540.1,5610.4,5470.8
2026-08-17 21:00:00+00:00,2026-08-17 17:00:00,5626.538,5570.3,5526.6,5430.8,5453.8,5398.9,5580.4,5568.2,5418.2,5419.9,5419.4,5598.4,5535.8,5445.0,5546.7,5681.4,5494.2
2026-08-17 22:00:00+00:00,2026-08-17 18:00:00,5275.563,5490.9,5419.1,5311.7,5325.1,5232.4,5414.6,5526.6,5317.0,5379.4,5332.1,5442.7,5433.8,5282.1,5489.4,5526.7,5389.4
2026-08-17 23:00:00+00:00,2026-08-17 19:00:00,5024.995,5261.7,5207.4,5134.2,5093.1,5071.1,5175.3,5354.0,5140.3,5142.9,5127.1,5249.9,5260.2,5122.2,5267.0,5367.5,5174.4
2026-08-18 00:00:00+00:00,2026-08-17 20:00:00,4911.154,5105.7,5044.6,4942.0,4914.6,4880.2,4999.5,5124.5,4923.6,4976.8,4919.6,5067.9,5044.3,4933.0,5049.4,5129.6,5033.0
2026-08-18 01:00:00+00:00,2026-08-17 21:00:00,4656.766,4866.8,4788.7,4707.6,4645.8,4690.3,4754.8,4811.0,4713.8,4730.4,4670.5,4746.5,4798.2,4722.9,4807.5,4794.1,4712.0
2026-08-18 02:00:00+00:00,2026-08-17 22:00:00,4314.336,4507.2,4446.8,4319.2,4268.3,4355.8,4388.6,4453.8,4364.3,4371.8,4319.0,4377.1,4455.4,4428.4,4452.0,4431.0,4368.0
2026-08-18 03:00:00+00:00,2026-08-17 23:00:00,3959.076,4164.7,4092.3,3960.4,3931.7,3999.9,4030.3,4095.9,3981.2,4013.2,3969.2,4058.0,4072.7,4044.8,4080.2,4036.2,3989.1
2026-08-18 04:00:00+00:00,2026-08-18 00:00:00,,3443.3,3498.8,3538.3,3534.4,3695.8,3716.0,3567.0,3690.8,3595.7,3490.6,3578.8,3643.2,3711.4,3636.9,3680.3,3574.3
2026-08-18 05:00:00+00:00,2026-08-18 01:00:00,,3286.1,3324.9,3291.1,3347.9,3486.0,3510.5,3356.1,3469.8,3318.9,3269.8,3414.4,3408.3,3489.8,3367.1,3447.1,3388.2
2026-08-18 06:00:00+00:00,2026-08-18 02:00:00,,3185.9,3268.1,3145.7,3196.2,3332.7,3373.8,3200.3,3328.7,3192.7,3123.5,3228.5,3244.6,3343.7,3214.6,3307.1,3221.3
2026-08-18 07:00:00+00:00,2026-08-18 03:00:00,,3145.8,3179.4,3059.0,3098.2,3212.0,3260.3,3104.3,3257.1,3084.2,3020.4,3121.3,3176.0,3265.0,3138.9,3205.8,3132.4
2026-08-18 08:00:00+00:00,2026-08-18 04:00:00,,3198.0,3165.6,3078.7,3111.0,3230.6,3238.7,3106.7,3234.7,3098.7,3021.7,3147.2,3153.2,3236.5,3124.1,3225.7,3141.1
2026-08-18 09:00:00+00:00,2026-08-18 05:00:00,,3316.7,3316.9,3191.7,3198.6,3265.0,3313.1,3200.4,3322.3,3171.8,3113.0,3242.1,3297.8,3329.4,3250.9,3309.7,3236.5
2026-08-18 10:00:00+00:00,2026-08-18 06:00:00,,3506.6,3506.2,3360.1,3381.3,3485.9,3442.2,3367.9,3508.4,3332.9,3271.5,3381.7,3472.0,3515.5,3390.7,3437.3,3389.4
2026-08-18 11:00:00+00:00,2026-08-18 07:00:00,,3683.8,3701.0,3471.2,3517.1,3636.7,3653.0,3592.0,3691.7,3520.8,3444.0,3556.6,3626.5,3658.4,3532.4,3630.9,3528.0
2026-08-18 12:00:00+00:00,2026-08-18 08:00:00,,3792.7,3811.4,3617.6,3666.0,3895.6,3896.0,3808.4,3869.6,3703.9,3587.4,3728.4,3792.3,3893.0,3726.8,3829.8,3714.4
2026-08-18 13:00:00+00:00,2026-08-18 09:00:00,,3758.7,3833.1,3711.9,3761.1,4173.8,4121.0,3974.3,4097.3,3900.0,3760.3,3934.7,3964.5,4091.5,3912.0,4025.0,3891.6
2026-08-18 14:00:00+00:00,2026-08-18 10:00:00,,4057.6,4125.2,3939.6,3962.5,4360.4,4383.4,4220.2,4327.4,4135.3,3968.6,4156.7,4222.3,4279.3,4099.5,4255.4,4099.8
2026-08-18 15:00:00+00:00,2026-08-18 11:00:00,,4344.0,4378.8,4178.2,4182.1,4553.0,4655.5,4395.5,4561.0,4369.1,4167.9,4360.8,4441.5,4516.8,4304.6,4470.7,4271.2
2026-08-18 16:00:00+00:00,2026-08-18 12:00:00,,4696.4,4720.8,4399.0,4468.3,4803.5,4902.1,4725.4,4805.7,4627.1,4394.1,4667.2,4664.0,4757.6,4648.1,4890.7,4561.1
2026-08-18 17:00:00+00:00,2026-08-18 13:00:00,,4919.3,4971.2,4608.0,4627.2,5052.2,5077.9,4925.0,4965.0,4804.5,4600.2,4868.3,4870.8,4954.3,4818.8,5079.0,4754.4
2026-08-18 18:00:00+00:00,2026-08-18 14:00:00,,5135.2,5148.1,4776.4,4799.3,5167.5,5233.1,5078.7,5107.4,5031.7,4765.3,5062.9,5030.7,5100.3,5098.7,5250.1,4947.4
2026-08-18 19:00:00+00:00,2026-08-18 15:00:00,,5332.3,5365.8,4986.5,5022.3,5330.1,5322.9,5201.8,5206.6,5193.9,4985.7,5253.8,5233.2,5266.5,5194.8,5411.7,5162.1
2026-08-18 20:00:00+00:00,2026-08-18 16:00:00,,5435.7,5482.9,5180.5,5230.3,5405.3,5416.8,5378.2,5352.1,5376.4,5139.6,5418.2,5391.2,5366.0,5403.6,5568.4,5295.4
2026-08-18 21:00:00+00:00,2026-08-18 17:00:00,,5431.7,5476.8,5262.1,5230.9,5447.2,5472.3,5400.9,5398.7,5416.5,5231.9,5525.3,5446.7,5444.0,5444.5,5603.5,5381.2
2026-08-18 22:00:00+00:00,2026-08-18 18:00:00,,5281.3,5284.0,5167.9,5105.1,5304.5,5362.8,5314.3,5281.3,5268.2,5148.6,5387.6,5342.5,5327.2,5344.1,5524.6,5289.0
2026-08-18 23:00:00+00:00,2026-08-18 19:00:00,,5053.9,5090.9,4967.2,4889.2,5134.9,5162.0,5122.7,5129.1,5119.6,5004.9,5209.8,5140.3,5121.5,5138.1,5319.8,5114.9
2026-08-19 00:00:00+00:00,2026-08-18 20:00:00,,4855.7,4902.6,4769.7,4771.8,4963.5,4944.1,4935.2,4916.1,4954.2,4848.5,5034.2,4970.4,4967.8,4946.6,5093.6,4908.6
2026-08-19 01:00:00+00:00,2026-08-18 21:00:00,,4538.1,4560.8,4496.0,4535.4,4755.8,4715.5,4575.9,4688.2,4702.6,4599.2,4675.6,4725.9,4686.9,4712.7,4691.5,4641.0
2026-08-19 02:00:00+00:00,2026-08-18 22:00:00,,4196.2,4208.2,4161.0,4170.5,4357.3,4367.1,4238.9,4339.2,4368.7,4235.1,4349.2,4381.0,4432.2,4325.0,4363.4,4314.6
2026-08-19 03:00:00+00:00,2026-08-18 23:00:00,,3930.9,3924.1,3785.6,3776.2,4006.4,4011.1,3866.8,3976.5,3994.9,3877.7,4010.5,4026.2,4068.9,3963.7,4029.2,3959.3
2026-08-19 04:00:00+00:00,2026-08-19 00:00:00,,3783.3,3730.9,3541.0,3602.6,3583.4,3592.6,3517.0,3514.2,3497.6,3462.5,3527.6,3506.1,3656.5,3527.8,3541.5,3548.8
2026-08-19 05:00:00+00:00,2026-08-19 01:00:00,,3480.3,3466.8,3351.0,3365.8,3357.8,3380.1,3317.0,3307.9,3249.1,3249.2,3255.6,3307.1,3338.7,3258.2,3310.6,3317.3
2026-08-19 06:00:00+00:00,2026-08-19 02:00:00,,3263.4,3275.3,3168.7,3189.2,3217.8,3236.8,3196.2,3135.7,3142.5,3095.8,3097.7,3155.0,3209.4,3095.3,3175.2,3178.7
2026-08-19 07:00:00+00:00,2026-08-19 03:00:00,,3203.6,3221.9,3059.5,3101.8,3127.6,3152.9,3123.2,3079.8,3046.3,3017.7,3030.3,3079.2,3143.8,3035.5,3094.4,3086.1
2026-08-19 08:00:00+00:00,2026-08-19 04:00:00,,3217.4,3236.8,3078.0,3108.0,3097.7,3132.8,3131.2,3064.0,3045.8,3022.9,3067.5,3072.7,3146.5,3059.7,3107.4,3106.9
2026-08-19 09:00:00+00:00,2026-08-19 05:00:00,,3327.0,3352.6,3234.8,3211.6,3235.5,3240.2,3203.6,3152.8,3188.5,3135.0,3177.0,3214.6,3261.7,3197.3,3185.2,3214.7
2026-08-19 10:00:00+00:00,2026-08-19 06:00:00,,3538.5,3524.1,3406.3,3386.1,3424.7,3404.0,3380.8,3321.6,3360.4,3307.7,3324.4,3398.4,3436.6,3366.3,3371.7,3379.8
2026-08-19 11:00:00+00:00,2026-08-19 07:00:00,,3766.1,3731.5,3563.3,3565.5,3638.7,3600.6,3678.3,3567.1,3512.8,3488.3,3489.5,3551.3,3659.1,3549.6,3562.9,3563.5
2026-08-19 12:00:00+00:00,2026-08-19 08:00:00,,4009.8,3980.5,3734.8,3760.9,3843.2,3844.7,3898.9,3758.4,3689.0,3657.8,3681.9,3750.8,3897.2,3764.9,3787.6,3744.7
2026-08-19 13:00:00+00:00,2026-08-19 09:00:00,,4268.2,4241.4,3869.8,3942.2,4127.7,4069.3,4111.8,4000.2,3897.1,3857.1,3894.7,3921.5,4149.9,3886.9,4011.5,3944.5
2026-08-19 14:00:00+00:00,2026-08-19 10:00:00,,4477.2,4494.5,4160.3,4175.5,4341.5,4300.4,4377.2,4276.7,4126.0,4102.9,4109.7,4189.1,4345.7,4187.1,4252.8,4220.3
2026-08-19 15:00:00+00:00,2026-08-19 11:00:00,,4688.3,4681.5,4391.8,4365.1,4536.2,4558.5,4623.2,4567.8,4360.3,4344.9,4334.4,4435.7,4613.7,4426.1,4483.7,4440.5
2026-08-19 16:00:00+00:00,2026-08-19 12:00:00,,4951.1,4945.4,4634.2,4571.5,4795.1,4790.9,4982.8,4808.6,4584.8,4611.1,4599.5,4669.8,4842.8,4723.9,4766.7,4716.8
2026-08-19 17:00:00+00:00,2026-08-19 13:00:00,,5161.7,5127.0,4841.6,4816.9,5027.0,4976.0,5182.6,5028.3,4822.7,4829.7,4827.1,4923.2,5032.9,4922.4,4970.6,4897.2
2026-08-19 18:00:00+00:00,2026-08-19 14:00:00,,5320.9,5254.7,5043.6,5063.0,5207.1,5159.4,5328.9,5204.1,5037.1,5039.3,5011.4,5093.4,5214.5,5143.7,5114.0,5087.4
2026-08-19 19:00:00+00:00,2026-08-19 15:00:00,,5471.4,5415.2,5200.4,5287.3,5327.2,5262.0,5471.3,5330.5,5193.8,5252.3,5214.6,5301.7,5331.0,5319.9,5244.0,5249.6
2026-08-19 20:00:00+00:00,2026-08-19 16:00:00,,5562.6,5546.1,5414.0,5477.4,5474.4,5369.4,5609.4,5477.7,5380.0,5425.8,5405.9,5508.3,5459.4,5502.5,5356.2,5399.7
2026-08-19 21:00:00+00:00,2026-08-19 17:00:00,,5663.8,5694.9,5545.2,5571.1,5454.3,5398.6,5631.2,5528.2,5478.4,5501.6,5522.2,5600.9,5511.3,5574.2,5384.4,5479.8
2026-08-19 22:00:00+00:00,2026-08-19 18:00:00,,5648.5,5606.0,5445.8,5482.8,5361.4,5314.7,5490.8,5380.9,5376.1,5410.9,5409.7,5498.1,5404.7,5458.9,5301.1,5398.2
2026-08-19 23:00:00+00:00,2026-08-19 19:00:00,,5470.5,5408.7,5235.7,5238.1,5175.1,5069.1,5287.4,5208.1,5158.1,5202.4,5211.3,5314.8,5187.4,5275.7,5129.0,5199.4
2026-08-20 00:00:00+00:00,2026-08-19 20:00:00,,5271.3,5228.7,5084.1,5085.8,4971.9,4912.1,5088.5,5011.6,5011.3,5006.6,5040.1,5106.4,5006.0,5128.5,4925.4,5026.2
2026-08-20 01:00:00+00:00,2026-08-19 21:00:00,,5000.6,5005.5,4805.9,4820.6,4732.5,4667.2,4774.4,4744.7,4773.8,4753.5,4734.5,4840.8,4805.4,4857.8,4708.7,4758.7
2026-08-20 02:00:00+00:00,2026-08-19 22:00:00,,4616.0,4634.9,4443.3,4448.9,4385.7,4331.4,4399.6,4373.4,4425.8,4389.1,4403.0,4511.0,4535.2,4460.7,4360.5,4424.5
2026-08-20 03:00:00+00:00,2026-08-19 23:00:00,,4215.5,4186.5,4068.9,4033.2,4017.7,3981.4,4043.6,3993.9,4058.4,4043.6,4054.0,4139.5,4144.4,4131.9,4017.2,4069.3
2026-08-20 04:00:00+00:00,2026-08-20 00:00:00,,3442.6,3390.5,3505.4,3454.9,3468.6,3454.6,3563.5,3534.1,3604.9,3550.6,3614.3,3638.4,3702.5,3652.3,3477.0,3487.0
2026-08-20 05:00:00+00:00,2026-08-20 01:00:00,,3261.5,3205.9,3257.0,3252.0,3342.3,3269.8,3335.0,3331.2,3354.3,3345.4,3420.5,3438.0,3455.8,3401.9,3232.6,3352.0
2026-08-20 06:00:00+00:00,2026-08-20 02:00:00,,3156.0,3089.8,3122.9,3100.3,3197.2,3141.9,3233.6,3201.9,3216.6,3203.1,3260.9,3292.6,3358.1,3269.4,3120.5,3223.4
2026-08-20 07:00:00+00:00,2026-08-20 03:00:00,,3047.5,2998.8,3045.3,3023.2,3073.0,3072.7,3189.1,3097.2,3137.0,3109.0,3167.9,3215.9,3235.6,3163.1,3046.4,3113.6
2026-08-20 08:00:00+00:00,2026-08-20 04:00:00,,3024.7,3018.6,3050.3,3055.2,3118.4,3060.2,3167.4,3097.0,3143.9,3136.1,3173.9,3230.8,3273.0,3167.5,3050.3,3114.6
2026-08-20 09:00:00+00:00,2026-08-20 05:00:00,,3171.5,3119.5,3188.3,3187.7,3226.2,3191.1,3289.6,3196.1,3284.6,3256.2,3289.5,3340.7,3384.8,3316.4,3139.6,3218.3
2026-08-20 10:00:00+00:00,2026-08-20 06:00:00,,3351.0,3341.6,3397.7,3372.7,3389.3,3395.1,3446.2,3377.7,3436.3,3447.5,3414.0,3551.8,3533.5,3488.4,3278.8,3397.3
2026-08-20 11:00:00+00:00,2026-08-20 07:00:00,,3497.4,3513.8,3567.5,3541.1,3621.0,3567.6,3649.9,3596.0,3558.2,3612.7,3553.6,3679.3,3656.4,3611.9,3430.2,3464.9
2026-08-20 12:00:00+00:00,2026-08-20 08:00:00,,3708.3,3680.6,3672.9,3648.7,3732.3,3716.9,3802.0,3762.2,3712.7,3736.7,3697.1,3841.9,3842.9,3787.4,3582.3,3608.7
2026-08-20 13:00:00+00:00,2026-08-20 09:00:00,,3790.4,3813.2,3757.5,3791.8,3879.6,3872.3,3980.3,3926.4,3807.2,3859.2,3846.3,3978.4,4009.1,3889.4,3687.1,3723.6
2026-08-20 14:00:00+00:00,2026-08-20 10:00:00,,3964.2,3960.7,3895.5,3894.1,4030.2,4004.1,4183.6,4168.2,3960.4,3997.0,3964.6,4128.6,4154.0,4008.3,3834.4,3878.9
2026-08-20 15:00:00+00:00,2026-08-20 11:00:00,,4055.8,4033.1,4023.0,4039.8,4221.5,4153.1,4371.3,4341.1,4074.8,4149.8,4136.3,4250.8,4295.3,4157.2,3970.8,3999.0
2026-08-20 16:00:00+00:00,2026-08-20 12:00:00,,4235.7,4154.6,4167.5,4196.5,4346.6,4308.8,4520.2,4523.0,4201.8,4272.6,4103.5,4407.6,4377.1,4257.8,4225.2,4127.9
2026-08-20 17:00:00+00:00,2026-08-20 13:00:00,,4315.6,4244.4,4287.6,4322.8,4455.9,4432.9,4616.5,4618.9,4339.1,4392.9,4239.6,4535.2,4495.0,4367.1,4283.6,4246.2
2026-08-20 18:00:00+00:00,2026-08-20 14:00:00,,4383.8,4357.1,4417.0,4436.5,4548.3,4525.6,4739.2,4749.4,4402.9,4486.4,4304.4,4598.1,4612.7,4464.3,4353.8,4378.4
2026-08-20 19:00:00+00:00,2026-08-20 15:00:00,,4401.7,4427.8,4604.2,4595.2,4617.9,4592.8,4850.0,4832.4,4487.5,4582.8,4466.1,4701.2,4682.7,4547.5,4414.1,4484.4
2026-08-20 20:00:00+00:00,2026-08-20 16:00:00,,4455.5,4460.4,4711.6,4724.2,4656.9,4679.8,4896.1,4892.1,4601.6,4688.2,4581.6,4790.2,4732.8,4736.2,4479.5,4562.1
2026-08-20 21:00:00+00:00,2026-08-20 17:00:00,,4466.3,4465.4,4791.6,4851.1,4687.0,4648.2,4905.9,4903.8,4634.8,4722.2,4676.4,4824.7,4718.4,4761.8,4487.2,4631.5
2026-08-20 22:00:00+00:00,2026-08-20 18:00:00,,4391.2,4426.6,4777.5,4824.8,4581.6,4520.2,4786.4,4729.3,4585.8,4630.2,4562.6,4740.8,4668.8,4664.6,4437.2,4515.1
2026-08-20 23:00:00+00:00,2026-08-20 19:00:00,,4240.4,4311.1,4615.3,4618.4,4424.6,4361.5,4600.7,4607.5,4413.2,4481.5,4442.9,4588.7,4493.2,4548.4,4328.6,4394.8
2026-08-21 00:00:00+00:00,2026-08-20 20:00:00,,4239.2,4183.2,4439.7,4487.2,4267.2,4248.4,4467.4,4465.2,4301.8,4366.1,4341.0,4440.0,4400.9,4394.7,4213.8,4272.8
2026-08-21 01:00:00+00:00,2026-08-20 21:00:00,,3999.8,4026.6,4203.1,4272.1,4111.4,4039.3,4333.9,4201.9,4078.2,4168.9,4249.2,4228.5,4233.4,4305.1,3984.3,4141.6
2026-08-21 02:00:00+00:00,2026-08-20 22:00:00,,3740.0,3713.1,3883.4,3956.4,3797.6,3756.9,3978.3,3925.7,3837.9,3878.0,3940.9,3948.7,4026.9,4012.8,3747.8,3860.5
2026-08-21 03:00:00+00:00,2026-08-20 23:00:00,,3437.1,3423.6,3589.7,3632.2,3535.1,3456.1,3688.6,3584.0,3534.9,3578.2,3625.3,3653.0,3695.5,3690.7,3503.8,3574.4
2026-08-21 04:00:00+00:00,2026-08-21 00:00:00,,3259.4,3279.6,3208.8,3279.3,3206.8,3330.2,3312.1,3265.9,3263.5,3219.3,3254.6,3231.4,3318.4,3226.6,3299.0,3216.2
2026-08-21 05:00:00+00:00,2026-08-21 01:00:00,,3062.6,3105.7,3021.2,3076.0,3116.7,3155.5,3216.5,3078.5,3056.5,3031.1,3187.2,3032.3,3155.6,3010.6,3185.0,3101.3
2026-08-21 06:00:00+00:00,2026-08-21 02:00:00,,2966.8,2981.9,2879.2,2905.7,2942.2,3039.7,3086.4,2940.0,2902.4,2903.2,3012.6,2925.5,3062.8,2905.1,3058.9,2953.6
2026-08-21 07:00:00+00:00,2026-08-21 03:00:00,,2881.7,2872.0,2823.3,2848.5,2886.7,2976.3,3020.4,2875.3,2841.4,2820.2,2906.1,2855.1,2903.4,2801.3,2948.3,2859.1
2026-08-21 08:00:00+00:00,2026-08-21 04:00:00,,2860.3,2857.3,2849.4,2869.1,2896.0,2942.5,2995.2,2871.2,2836.6,2835.2,2907.0,2859.0,2952.2,2818.2,2924.3,2849.8
2026-08-21 09:00:00+00:00,2026-08-21 05:00:00,,2966.1,2985.4,2956.4,2973.7,3000.6,3036.8,3064.2,2920.2,2920.1,2939.2,2979.7,2954.9,2988.4,2900.6,2977.9,2931.7
2026-08-21 10:00:00+00:00,2026-08-21 06:00:00,,3123.8,3130.0,3109.9,3136.8,3123.5,3231.1,3161.1,3074.8,3054.2,3089.9,3079.0,3079.9,3111.2,2999.3,3094.6,3052.5
2026-08-21 11:00:00+00:00,2026-08-21 07:00:00,,3292.1,3285.9,3224.8,3293.5,3293.4,3358.2,3292.5,3229.7,3146.9,3224.7,3142.2,3208.9,3188.0,3048.1,3152.4,3107.0
2026-08-21 12:00:00+00:00,2026-08-21 08:00:00,,3470.1,3492.6,3351.8,3405.5,3398.7,3468.5,3423.2,3333.4,3254.9,3336.7,3257.8,3316.6,3328.8,3198.7,3282.3,3207.6
2026-08-21 13:00:00+00:00,2026-08-21 09:00:00,,3598.0,3575.4,3426.2,3509.0,3501.9,3604.4,3505.5,3489.2,3338.5,3418.6,3346.5,3394.7,3491.2,3292.2,3366.1,3298.8
2026-08-21 14:00:00+00:00,2026-08-21 10:00:00,,3763.9,3690.3,3537.8,3596.7,3612.2,3704.6,3635.1,3673.1,3401.0,3504.6,3456.2,3507.9,3574.4,3367.8,3500.9,3425.6
2026-08-21 15:00:00+00:00,2026-08-21 11:00:00,,3843.5,3800.6,3685.8,3719.2,3778.8,3837.2,3810.3,3798.4,3513.5,3635.4,3564.2,3611.1,3651.4,3498.8,3609.4,3501.5
2026-08-21 16:00:00+00:00,2026-08-21 12:00:00,,3954.8,3929.7,3758.5,3792.0,3891.6,3946.8,4096.0,3975.3,3615.9,3721.8,3598.4,3726.9,3797.9,3668.2,3960.5,3588.8
2026-08-21 17:00:00+00:00,2026-08-21 13:00:00,,4049.0,4054.1,3817.1,3831.7,3998.4,4061.8,4149.5,4059.0,3732.2,3826.8,3710.1,3820.6,3898.6,3776.5,4037.6,3688.7
2026-08-21 18:00:00+00:00,2026-08-21 14:00:00,,4219.7,4168.5,3913.5,3908.4,4101.2,4163.7,4231.1,4171.4,3830.0,3929.5,3798.4,3901.3,4030.7,3890.8,4088.1,3843.5
2026-08-21 19:00:00+00:00,2026-08-21 15:00:00,,4292.4,4361.6,4054.3,4078.1,4209.2,4240.2,4333.7,4295.3,3949.0,4030.7,3966.6,4029.8,4091.3,4002.6,4140.4,3935.5
2026-08-21 20:00:00+00:00,2026-08-21 16:00:00,,4387.2,4398.1,4228.6,4216.1,4223.9,4310.6,4384.3,4386.2,4066.9,4153.3,4086.6,4136.5,4167.3,4143.5,4207.0,4073.9
2026-08-21 21:00:00+00:00,2026-08-21 17:00:00,,4365.9,4374.6,4356.4,4277.4,4308.3,4313.0,4420.8,4398.2,4188.2,4227.2,4201.9,4228.4,4199.5,4186.7,4243.7,4148.7
2026-08-21 22:00:00+00:00,2026-08-21 18:00:00,,4233.8,4246.5,4283.3,4220.4,4216.3,4196.2,4306.6,4285.7,4142.0,4177.8,4141.1,4196.7,4107.3,4225.3,4132.0,4071.1
2026-08-21 23:00:00+00:00,2026-08-21 19:00:00,,4058.5,4056.6,4108.3,4099.8,4087.9,4067.1,4152.7,4136.5,4046.7,4061.6,3978.9,4077.7,3968.9,4066.7,4005.8,3985.2
2026-08-22 00:00:00+00:00,2026-08-21 20:00:00,,3996.4,3979.4,4012.6,4003.8,3971.3,3988.3,4053.5,3987.5,3937.7,3957.5,3948.0,3978.6,3907.9,3959.5,3898.6,3846.4
2026-08-22 01:00:00+00:00,2026-08-21 21:00:00,,3864.4,3839.5,3851.7,3811.0,3832.1,3809.6,3876.8,3823.5,3747.8,3788.7,3807.2,3807.9,3707.1,3811.5,3667.4,3702.5
2026-08-22 02:00:00+00:00,2026-08-21 22:00:00,,3666.7,3625.4,3614.7,3614.2,3583.3,3535.3,3644.4,3597.1,3521.6,3523.5,3528.8,3553.1,3524.8,3496.1,3469.3,3440.3
2026-08-22 03:00:00+00:00,2026-08-21 23:00:00,,3439.0,3345.1,3332.4,3388.7,3332.1,3287.8,3355.2,3320.8,3237.0,3248.6,3255.3,3279.9,3266.2,3238.0,3270.8,3212.9
